7,7,4,8,6,8
6,5,2,5,7,5
10,6,5,7,10,7
6,5,2,5,7,5
7,5,3,6,8,4
6,6,4,7,8,7
5,5,2,5,6,6
7,6,2,6,8,8
8,8,2,7,9,8
7,5,3,6,6,5
7,6,2,6,7,7
7,4,2,4,8,3
4,4,2,3,4,3
8,7,2,7,8,3
6,6,2,6,7,5
5,6,2,7,5,3
8,8,2,8,8,6
10,10,7,7,8,8
4,4,2,4,4,3
6,5,2,5,5,6
5,6,2,4,5,3
6,6,2,6,6,5
6,7,2,5,7,4
8,8,2,7,8,5
9,9,2,6,7,8
5,6,2,6,6,4
8,8,2,7,8,5
6,5,2,7,6,3
7,8,4,6,8,6
6,5,2,5,6,5
6,7,2,5,7,4
