8,7,2,6,9,7
9,9,2,6,9,8
9,9,2,5,9,7
9,9,2,2,7,8
8,8,2,6,9,6
7,9,2,5,9,9
4,5,2,4,7,7
6,6,2,5,7,7
9,9,2,8,8,8
9,9,2,8,9,7
6,7,2,8,9,9
6,7,2,6,8,9
7,6,2,8,9,9
6,7,2,8,9,9
6,7,2,5,8,9
9,9,2,9,9,9
6,8,2,6,6,9
8,9,2,8,9,9
8,9,2,8,9,9
6,6,2,6,7,9
8,8,2,2,7,9
9,8,2,8,9,9
9,8,2,6,7,5
9,9,2,7,9,5
5,2,2,5,8,2
8,7,2,7,9,6
6,7,2,8,9,9
7,7,2,8,9,9
6,7,2,7,9,9
6,7,2,6,6,9
