5,6,0,3,8,8
8,7,0,4,8,9
7,6,0,3,8,5
6,5,0,1,7,9
4,7,0,1,9,9
2,3,0,2,9,6
9,9,0,6,9,3
3,8,0,6,9,4
10,9,0,8,8,2
9,9,0,6,7,3
3,10,0,2,10,10
2,3,0,8,6,8
7,3,0,4,9,8
8,8,0,5,6,4
2,10,0,0,10,10
7,8,0,5,7,4
3,4,0,5,6,2
9,9,0,7,8,6
8,8,0,7,8,5
5,4,0,5,6,8
7,10,0,7,7,9
8,7,0,5,6,8
7,9,0,7,7,2
7,7,0,8,6,3
5,6,0,6,6,3
8,6,0,4,6,3
4,6,0,6,6,6
7,5,0,6,6,6
7,4,0,5,5,8
7,7,0,4,5,9
