7,7,1,9,8,8
5,6,1,7,8,7
6,7,1,8,8,8
8,8,1,9,8,9
9,9,4,6,7,7
7,7,1,7,9,9
5,5,1,5,8,9
8,8,4,4,8,7
7,7,1,5,8,6
5,6,1,5,6,5
7,6,1,5,8,8
8,7,1,5,7,8
7,7,5,6,7,7
7,6,1,6,6,7
7,7,6,7,9,9
6,8,1,8,7,7
6,8,1,8,7,6
8,8,1,7,7,9
7,6,1,7,7,9
5,6,1,6,6,7
6,7,3,7,7,8
7,8,1,8,7,8
7,8,1,8,7,7
7,8,1,8,6,8
8,8,3,7,8,7
7,8,1,8,7,9
7,7,6,7,9,9
8,7,3,7,8,7
8,8,1,8,7,7
8,8,5,7,8,7
