10,8,3,8,9,4
6,6,1,5,6,3
9,5,2,4,9,2
8,9,1,9,9,3
4,10,2,10,6,1
7,7,3,3,8,5
4,10,1,4,8,3
5,8,2,9,9,4
8,4,1,9,10,5
7,6,1,8,10,4
7,9,1,9,6,4
4,10,1,5,7,1
6,9,1,3,3,8
8,10,1,8,10,6
5,8,0,5,8,8
8,4,1,9,5,4
7,8,1,6,9,5
3,9,1,7,8,5
6,8,1,8,5,5
7,10,1,7,7,4
5,8,2,6,9,3
8,5,1,9,9,7
7,10,1,8,9,5
6,8,1,7,6,9
6,9,4,8,6,9
6,10,1,7,9,6
8,9,1,9,7,5
9,10,1,8,8,3
3,8,1,7,7,5
5,7,1,7,8,6
8,9,1,9,10,8
