10,9,0,10,10,7
10,10,0,9,7,7
8,8,0,8,10,7
5,0,0,2,5,7
8,5,0,8,10,8
6,5,0,3,7,6
7,8,0,9,9,7
9,9,0,7,9,9
8,7,0,6,4,8
9,7,0,8,9,10
8,7,0,6,7,10
6,5,0,0,5,5
6,5,0,7,8,6
8,8,0,8,9,7
9,9,0,7,9,8
7,7,0,9,9,7
4,5,0,6,8,9
8,4,0,8,9,6
6,7,0,9,9,7
6,6,0,8,8,9
7,6,0,6,7,9
9,9,0,9,10,8
7,8,0,8,9,9
9,6,0,8,10,0
6,4,0,4,6,4
6,6,0,7,8,6
6,6,0,8,8,6
8,7,0,7,9,9
7,5,0,6,9,6
8,5,0,6,9,9
